SalesOrderNumber,OrderDate,ProductKey,CustomerKey,SalesTerritoryKey,UnitPrice,OrderQuantity,TotalProductCost,TaxAmt,Freight
SO50567,2019-11-20,352,27286,3,2071.42,1,1117.86,165.71,51.79
SO50568,2019-11-20,341,21093,10,782.99,1,486.71,62.64,19.57
SO50569,2019-11-20,335,20930,8,782.99,1,486.71,62.64,19.57
SO50570,2019-11-20,377,13939,4,2181.56,1,1320.68,174.53,54.54
SO50571,2019-11-20,343,15890,4,782.99,1,486.71,62.64,19.57
SO50572,2019-11-20,329,15899,4,782.99,1,486.71,62.64,19.57
SO50573,2019-11-20,329,15934,1,782.99,1,486.71,62.64,19.57
SO50574,2019-11-20,360,15267,9,2049.10,1,1105.81,163.93,51.23
SO50575,2019-11-20,325,27359,9,782.99,1,486.71,62.64,19.57
SO50576,2019-11-20,369,24300,9,2443.35,1,1518.79,195.47,61.08
SO50577,2019-11-20,371,24372,9,2181.56,1,1320.68,174.53,54.54
SO50578,2019-11-21,379,18126,10,2181.56,1,1320.68,174.53,54.54
SO50579,2019-11-21,387,17834,7,1000.44,1,605.65,80.04,25.01
SO50580,2019-11-21,379,24305,9,2181.56,1,1320.68,174.53,54.54
SO50581,2019-11-21,327,15909,4,782.99,1,486.71,62.64,19.57
SO50582,2019-11-21,389,26582,6,1000.44,1,605.65,80.04,25.01
SO50583,2019-11-21,354,15725,9,2071.42,1,1117.86,165.71,51.79
SO50584,2019-11-21,358,15585,9,2049.10,1,1105.81,163.93,51.23
SO50585,2019-11-22,352,27452,4,2071.42,1,1117.86,165.71,51.79
SO50586,2019-11-22,369,17898,8,2443.35,1,1518.79,195.47,61.08
SO50587,2019-11-22,360,27262,1,2049.10,1,1105.81,163.93,51.23
SO50588,2019-11-22,362,27274,4,2049.10,1,1105.81,163.93,51.23
SO50589,2019-11-22,358,27276,4,2049.10,1,1105.81,163.93,51.23
SO50590,2019-11-22,354,27287,4,2071.42,1,1117.86,165.71,51.79
SO50591,2019-11-22,360,11425,7,2049.10,1,1105.81,163.93,51.23
SO50592,2019-11-22,333,27560,6,782.99,1,486.71,62.64,19.57
SO50593,2019-11-22,352,15266,9,2071.42,1,1117.86,165.71,51.79
SO50594,2019-11-22,360,15601,9,2049.10,1,1105.81,163.93,51.23
SO50595,2019-11-23,371,17928,8,2181.56,1,1320.68,174.53,54.54
SO50596,2019-11-23,362,27416,1,2049.10,1,1105.81,163.93,51.23
SO50597,2019-11-23,362,21629,6,2049.10,1,1105.81,163.93,51.23
SO50598,2019-11-23,354,27271,1,2071.42,1,1117.86,165.71,51.79
SO50599,2019-11-23,343,20923,8,782.99,1,486.71,62.64,19.57
SO50600,2019-11-23,327,19458,7,782.99,1,486.71,62.64,19.57
SO50601,2019-11-23,354,12742,8,2071.42,1,1117.86,165.71,51.79
SO50602,2019-11-23,362,15719,9,2049.10,1,1105.81,163.93,51.23
SO50603,2019-11-23,360,15576,9,2049.10,1,1105.81,163.93,51.23
SO50604,2019-11-23,373,24282,9,2181.56,1,1320.68,174.53,54.54
SO50605,2019-11-24,354,27450,1,2071.42,1,1117.86,165.71,51.79
SO50606,2019-11-24,354,27294,4,2071.42,1,1117.86,165.71,51.79
SO50607,2019-11-24,327,20979,8,782.99,1,486.71,62.64,19.57
SO50608,2019-11-24,373,26279,6,2181.56,1,1320.68,174.53,54.54
SO50609,2019-11-24,321,15886,4,782.99,1,486.71,62.64,19.57
SO50610,2019-11-24,339,15941,4,782.99,1,486.71,62.64,19.57
SO50611,2019-11-24,362,15220,9,2049.10,1,1105.81,163.93,51.23
SO50612,2019-11-24,358,15590,9,2049.10,1,1105.81,163.93,51.23
SO50613,2019-11-24,360,15596,9,2049.10,1,1105.81,163.93,51.23
SO50614,2019-11-24,343,27469,9,782.99,1,486.71,62.64,19.57
SO50615,2019-11-24,373,24304,9,2181.56,1,1320.68,174.53,54.54
SO50616,2019-11-24,369,24366,9,2443.35,1,1518.79,195.47,61.08
SO50617,2019-11-25,354,27296,4,2071.42,1,1117.86,165.71,51.79
SO50618,2019-11-25,360,27431,1,2049.10,1,1105.81,163.93,51.23
SO50619,2019-11-25,354,27277,4,2071.42,1,1117.86,165.71,51.79
SO50620,2019-11-25,356,27281,5,2071.42,1,1117.86,165.71,51.79
SO50621,2019-11-25,341,19474,7,782.99,1,486.71,62.64,19.57
SO50622,2019-11-25,343,27536,6,782.99,1,486.71,62.64,19.57
SO50623,2019-11-25,321,27545,6,782.99,1,486.71,62.64,19.57
SO50624,2019-11-25,371,24281,9,2181.56,1,1320.68,174.53,54.54
SO50625,2019-11-25,369,24367,9,2443.35,1,1518.79,195.47,61.08
SO50626,2019-11-26,373,18620,10,2181.56,1,1320.68,174.53,54.54
SO50627,2019-11-26,370,18627,10,2443.35,1,1518.79,195.47,61.08
SO50628,2019-11-26,368,17902,8,2443.35,1,1518.79,195.47,61.08
SO50629,2019-11-26,377,16426,7,2181.56,1,1320.68,174.53,54.54
SO50630,2019-11-26,383,19289,8,1000.44,1,605.65,80.04,25.01
SO50631,2019-11-26,383,19511,10,1000.44,1,605.65,80.04,25.01
SO50632,2019-11-26,333,15908,4,782.99,1,486.71,62.64,19.57
SO50633,2019-11-26,387,14420,1,1000.44,1,605.65,80.04,25.01
SO50634,2019-11-26,362,15218,9,2049.10,1,1105.81,163.93,51.23
SO50635,2019-11-26,356,15586,9,2071.42,1,1117.86,165.71,51.79
SO50636,2019-11-26,354,15589,9,2071.42,1,1117.86,165.71,51.79
SO50637,2019-11-26,329,27356,9,782.99,1,486.71,62.64,19.57
SO50638,2019-11-26,371,24283,9,2181.56,1,1320.68,174.53,54.54
SO50639,2019-11-26,369,24303,9,2443.35,1,1518.79,195.47,61.08
SO50640,2019-11-26,369,24307,9,2443.35,1,1518.79,195.47,61.08
SO50641,2019-11-27,354,27455,1,2071.42,1,1117.86,165.71,51.79
SO50642,2019-11-27,373,18147,10,2181.56,1,1320.68,174.53,54.54
SO50643,2019-11-27,352,27427,4,2071.42,1,1117.86,165.71,51.79
SO50644,2019-11-27,362,27275,4,2049.10,1,1105.81,163.93,51.23
SO50645,2019-11-27,387,19288,8,1000.44,1,605.65,80.04,25.01
SO50646,2019-11-27,383,19298,8,1000.44,1,605.65,80.04,25.01
SO50647,2019-11-27,339,20945,8,782.99,1,486.71,62.64,19.57
SO50648,2019-11-27,369,13917,4,2443.35,1,1518.79,195.47,61.08
SO50649,2019-11-27,371,13938,4,2181.56,1,1320.68,174.53,54.54
SO50650,2019-11-27,358,12747,8,2049.10,1,1105.81,163.93,51.23
SO50651,2019-11-27,335,15888,1,782.99,1,486.71,62.64,19.57
SO50652,2019-11-27,327,15903,4,782.99,1,486.71,62.64,19.57
SO50653,2019-11-27,335,27550,6,782.99,1,486.71,62.64,19.57
SO50654,2019-11-27,389,25214,9,1000.44,1,605.65,80.04,25.01
SO50655,2019-11-27,358,15582,9,2049.10,1,1105.81,163.93,51.23
SO50656,2019-11-27,337,27362,9,782.99,1,486.71,62.64,19.57
SO50657,2019-11-27,369,24378,9,2443.35,1,1518.79,195.47,61.08
SO50760,2019-11-28,354,27549,1,2071.42,1,1117.86,165.71,51.79
SO50761,2019-11-28,387,19321,8,1000.44,1,605.65,80.04,25.01
SO50762,2019-11-28,377,17963,8,2181.56,1,1320.68,174.53,54.54
SO50763,2019-11-28,373,16513,7,2181.56,1,1320.68,174.53,54.54
SO50764,2019-11-28,337,21534,10,782.99,1,486.71,62.64,19.57
SO50765,2019-11-28,339,21669,10,782.99,1,486.71,62.64,19.57
SO50766,2019-11-28,369,13977,1,2443.35,1,1518.79,195.47,61.08
SO50767,2019-11-28,389,14486,4,1000.44,1,605.65,80.04,25.01
SO50768,2019-11-28,360,16176,9,2049.10,1,1105.81,163.93,51.23
SO50769,2019-11-28,368,24484,9,2443.35,1,1518.79,195.47,61.08
SO50770,2019-11-28,379,24465,9,2181.56,1,1320.68,174.53,54.54
SO50771,2019-11-28,370,24468,9,2443.35,1,1518.79,195.47,61.08
SO50772,2019-11-28,369,24476,9,2443.35,1,1518.79,195.47,61.08
SO50773,2019-11-28,331,19903,7,782.99,1,486.71,62.64,19.57
SO50774,2019-11-28,331,27487,9,782.99,1,486.71,62.64,19.57
SO50775,2019-11-29,358,27553,4,2049.10,1,1105.81,163.93,51.23
SO50776,2019-11-29,381,19940,10,1000.44,1,605.65,80.04,25.01
SO50777,2019-11-29,354,11439,7,2071.42,1,1117.86,165.71,51.79
SO50778,2019-11-29,356,11578,7,2071.42,1,1117.86,165.71,51.79
SO50779,2019-11-29,335,21508,10,782.99,1,486.71,62.64,19.57
SO50780,2019-11-29,321,19945,7,782.99,1,486.71,62.64,19.57
SO50781,2019-11-29,360,13561,10,2049.10,1,1105.81,163.93,51.23
SO50782,2019-11-29,360,11587,7,2049.10,1,1105.81,163.93,51.23
SO50783,2019-11-29,358,11588,7,2049.10,1,1105.81,163.93,51.23
SO50784,2019-11-29,383,14498,4,1000.44,1,605.65,80.04,25.01
SO50785,2019-11-29,356,15785,9,2071.42,1,1117.86,165.71,51.79
SO50786,2019-11-29,356,15797,9,2071.42,1,1117.86,165.71,51.79
SO50787,2019-11-29,358,15800,9,2049.10,1,1105.81,163.93,51.23
SO50788,2019-11-30,354,27575,4,2071.42,1,1117.86,165.71,51.79
SO50789,2019-11-30,352,13553,10,2071.42,1,1117.86,165.71,51.79
SO50790,2019-11-30,321,21509,10,782.99,1,486.71,62.64,19.57
SO50791,2019-11-30,341,15969,1,782.99,1,486.71,62.64,19.57
SO50792,2019-11-30,323,15972,4,782.99,1,486.71,62.64,19.57
SO50793,2019-11-30,383,14457,4,1000.44,1,605.65,80.04,25.01
SO50794,2019-11-30,329,27488,9,782.99,1,486.71,62.64,19.57
SO50795,2019-11-30,325,27489,9,782.99,1,486.71,62.64,19.57
SO50796,2019-11-30,343,27490,9,782.99,1,486.71,62.64,19.57
SO50797,2019-12-01,373,17964,8,2181.56,1,1320.68,174.53,54.54
SO50798,2019-12-01,387,17900,7,1000.44,1,605.65,80.04,25.01
SO50799,2019-12-01,329,21016,8,782.99,1,486.71,62.64,19.57
SO50800,2019-12-01,362,11590,7,2049.10,1,1105.81,163.93,51.23
SO50801,2019-12-01,335,15989,4,782.99,1,486.71,62.64,19.57
SO50802,2019-12-01,385,14494,1,1000.44,1,605.65,80.04,25.01
SO50803,2019-12-01,362,15789,9,2049.10,1,1105.81,163.93,51.23
SO50804,2019-12-01,379,24466,9,2181.56,1,1320.68,174.53,54.54
SO50805,2019-12-01,385,14471,4,1000.44,1,605.65,80.04,25.01
SO50806,2019-12-02,368,17980,8,2443.35,1,1518.79,195.47,61.08
SO50807,2019-12-02,360,11433,7,2049.10,1,1105.81,163.93,51.23
SO50808,2019-12-02,352,11546,7,2071.42,1,1117.86,165.71,51.79
SO50809,2019-12-02,387,14484,4,1000.44,1,605.65,80.04,25.01
SO50810,2019-12-02,325,27483,9,782.99,1,486.71,62.64,19.57
SO50811,2019-12-02,337,27493,9,782.99,1,486.71,62.64,19.57
SO50812,2019-12-02,325,27498,9,782.99,1,486.71,62.64,19.57
SO50813,2019-12-02,360,13255,8,2049.10,1,1105.81,163.93,51.23
SO50814,2019-12-03,356,27547,4,2071.42,1,1117.86,165.71,51.79
SO50815,2019-12-03,354,21658,6,2071.42,1,1117.86,165.71,51.79
SO50816,2019-12-03,387,17944,7,1000.44,1,605.65,80.04,25.01
SO50817,2019-12-03,379,17989,8,2181.56,1,1320.68,174.53,54.54
SO50818,2019-12-03,377,18019,8,2181.56,1,1320.68,174.53,54.54
SO50819,2019-12-03,354,15792,9,2071.42,1,1117.86,165.71,51.79
SO50820,2019-12-03,360,15808,9,2049.10,1,1105.81,163.93,51.23
SO50821,2019-12-03,356,16025,9,2071.42,1,1117.86,165.71,51.79
SO50822,2019-12-03,358,16031,9,2049.10,1,1105.81,163.93,51.23
SO50823,2019-12-03,373,24601,9,2181.56,1,1320.68,174.53,54.54
SO50824,2019-12-03,341,27499,9,782.99,1,486.71,62.64,19.57
SO50825,2019-12-04,352,27570,1,2071.42,1,1117.86,165.71,51.79
SO50826,2019-12-04,379,16476,7,2181.56,1,1320.68,174.53,54.54
SO50827,2019-12-04,389,19917,10,1000.44,1,605.65,80.04,25.01
SO50828,2019-12-04,358,13551,10,2049.10,1,1105.81,163.93,51.23
SO50829,2019-12-04,343,21540,10,782.99,1,486.71,62.64,19.57
SO50830,2019-12-04,333,27613,6,782.99,1,486.71,62.64,19.57
SO50831,2019-12-04,325,15961,4,782.99,1,486.71,62.64,19.57
SO50832,2019-12-04,381,14477,4,1000.44,1,605.65,80.04,25.01
SO50833,2019-12-04,354,15754,9,2071.42,1,1117.86,165.71,51.79
SO50834,2019-12-04,369,24598,9,2443.35,1,1518.79,195.47,61.08
SO50835,2019-12-04,373,24474,9,2181.56,1,1320.68,174.53,54.54
SO50836,2019-12-05,358,27535,4,2049.10,1,1105.81,163.93,51.23
SO50837,2019-12-05,352,27537,4,2071.42,1,1117.86,165.71,51.79
SO50838,2019-12-05,352,27573,4,2071.42,1,1117.86,165.71,51.79
SO50839,2019-12-05,389,19918,10,1000.44,1,605.65,80.04,25.01
SO50840,2019-12-05,371,16436,7,2181.56,1,1320.68,174.53,54.54
SO50841,2019-12-05,379,19032,10,2181.56,1,1320.68,174.53,54.54
SO50842,2019-12-05,356,11479,7,2071.42,1,1117.86,165.71,51.79
SO50843,2019-12-05,362,12852,8,2049.10,1,1105.81,163.93,51.23
SO50844,2019-12-05,327,19503,7,782.99,1,486.71,62.64,19.57
SO50845,2019-12-05,375,13947,1,2181.56,1,1320.68,174.53,54.54
SO50846,2019-12-05,368,13979,1,2443.35,1,1518.79,195.47,61.08
SO50847,2019-12-05,325,15953,4,782.99,1,486.71,62.64,19.57
SO50848,2019-12-05,335,15986,4,782.99,1,486.71,62.64,19.57
SO50849,2019-12-05,358,16026,9,2049.10,1,1105.81,163.93,51.23
SO50850,2019-12-05,360,16155,9,2049.10,1,1105.81,163.93,51.23
SO50851,2019-12-05,369,24596,9,2443.35,1,1518.79,195.47,61.08
SO50852,2019-12-05,362,15831,9,2049.10,1,1105.81,163.93,51.23
SO50853,2019-12-06,356,27542,1,2071.42,1,1117.86,165.71,51.79
SO50854,2019-12-06,358,27551,1,2049.10,1,1105.81,163.93,51.23
SO50855,2019-12-06,358,27558,1,2049.10,1,1105.81,163.93,51.23
SO50856,2019-12-06,381,17949,7,1000.44,1,605.65,80.04,25.01
SO50857,2019-12-06,360,16158,9,2049.10,1,1105.81,163.93,51.23
SO50858,2019-12-06,356,16163,9,2071.42,1,1117.86,165.71,51.79
SO50859,2019-12-06,368,24502,9,2443.35,1,1518.79,195.47,61.08
SO50860,2019-12-07,352,27504,1,2071.42,1,1117.86,165.71,51.79
SO50861,2019-12-07,356,27534,4,2071.42,1,1117.86,165.71,51.79
SO50862,2019-12-07,356,27541,4,2071.42,1,1117.86,165.71,51.79
SO50863,2019-12-07,356,27552,4,2071.42,1,1117.86,165.71,51.79
SO50864,2019-12-07,356,13411,10,2071.42,1,1117.86,165.71,51.79
SO50865,2019-12-07,362,11582,7,2049.10,1,1105.81,163.93,51.23
SO50866,2019-12-07,333,15991,1,782.99,1,486.71,62.64,19.57
SO50867,2019-12-07,343,15964,4,782.99,1,486.71,62.64,19.57
SO50868,2019-12-07,383,14473,4,1000.44,1,605.65,80.04,25.01
SO50869,2019-12-07,381,25225,9,1000.44,1,605.65,80.04,25.01
SO50870,2019-12-07,352,15764,9,2071.42,1,1117.86,165.71,51.79
SO50871,2019-12-07,352,16027,9,2071.42,1,1117.86,165.71,51.79
SO50872,2019-12-07,379,24597,9,2181.56,1,1320.68,174.53,54.54
SO50873,2019-12-07,377,24463,9,2181.56,1,1320.68,174.53,54.54
SO50874,2019-12-08,368,16570,7,2443.35,1,1518.79,195.47,61.08
SO50875,2019-12-08,362,12829,8,2049.10,1,1105.81,163.93,51.23
SO50876,2019-12-08,356,12827,8,2071.42,1,1117.86,165.71,51.79
SO50877,2019-12-08,352,12863,8,2071.42,1,1117.86,165.71,51.79
SO50878,2019-12-08,358,15733,9,2049.10,1,1105.81,163.93,51.23
SO50879,2019-12-08,356,15752,9,2071.42,1,1117.86,165.71,51.79
SO50880,2019-12-08,379,24467,9,2181.56,1,1320.68,174.53,54.54
SO50881,2019-12-08,368,24480,9,2443.35,1,1518.79,195.47,61.08
SO50882,2019-12-08,343,27473,9,782.99,1,486.71,62.64,19.57
SO50883,2019-12-08,375,18045,8,2181.56,1,1320.68,174.53,54.54
SO50884,2019-12-09,362,27543,4,2049.10,1,1105.81,163.93,51.23
SO50885,2019-12-09,354,27572,4,2071.42,1,1117.86,165.71,51.79
SO50886,2019-12-09,370,19048,10,2443.35,1,1518.79,195.47,61.08
SO50887,2019-12-09,375,16596,7,2181.56,1,1320.68,174.53,54.54
SO50888,2019-12-09,381,19916,10,1000.44,1,605.65,80.04,25.01
SO50889,2019-12-09,352,11572,7,2071.42,1,1117.86,165.71,51.79
SO50890,2019-12-09,368,13984,4,2443.35,1,1518.79,195.47,61.08
SO50891,2019-12-09,339,15976,1,782.99,1,486.71,62.64,19.57
SO50892,2019-12-09,360,15753,9,2049.10,1,1105.81,163.93,51.23
SO50893,2019-12-09,352,16028,9,2071.42,1,1117.86,165.71,51.79
SO50894,2019-12-09,358,16160,9,2049.10,1,1105.81,163.93,51.23
SO50895,2019-12-10,360,27555,4,2049.10,1,1105.81,163.93,51.23
SO50896,2019-12-10,354,27569,4,2071.42,1,1117.86,165.71,51.79
SO50897,2019-12-10,352,11432,7,2071.42,1,1117.86,165.71,51.79
SO50898,2019-12-10,371,13948,4,2181.56,1,1320.68,174.53,54.54
SO50899,2019-12-10,333,15983,4,782.99,1,486.71,62.64,19.57
SO50900,2019-12-10,385,25235,9,1000.44,1,605.65,80.04,25.01
SO50901,2019-12-10,352,15833,9,2071.42,1,1117.86,165.71,51.79
SO50902,2019-12-10,368,24506,9,2443.35,1,1518.79,195.47,61.08
SO50903,2019-12-10,370,24586,9,2443.35,1,1518.79,195.47,61.08
SO50904,2019-12-10,379,24590,9,2181.56,1,1320.68,174.53,54.54
SO50905,2019-12-11,352,27576,1,2071.42,1,1117.86,165.71,51.79
SO50906,2019-12-11,379,17947,8,2181.56,1,1320.68,174.53,54.54
SO50907,2019-12-11,385,17894,7,1000.44,1,605.65,80.04,25.01
SO50908,2019-12-11,358,13254,10,2049.10,1,1105.81,163.93,51.23
SO50909,2019-12-11,356,13554,10,2071.42,1,1117.86,165.71,51.79
SO50910,2019-12-11,343,21035,8,782.99,1,486.71,62.64,19.57
SO50911,2019-12-11,356,12867,8,2071.42,1,1117.86,165.71,51.79
SO50912,2019-12-11,381,25231,9,1000.44,1,605.65,80.04,25.01
SO50913,2019-12-11,368,24481,9,2443.35,1,1518.79,195.47,61.08
SO50914,2019-12-11,343,27484,9,782.99,1,486.71,62.64,19.57
SO50915,2019-12-11,333,27492,9,782.99,1,486.71,62.64,19.57
SO50916,2019-12-12,354,27531,1,2071.42,1,1117.86,165.71,51.79
SO50917,2019-12-12,379,16533,7,2181.56,1,1320.68,174.53,54.54
SO50918,2019-12-12,368,16547,7,2443.35,1,1518.79,195.47,61.08
SO50919,2019-12-12,379,18027,8,2181.56,1,1320.68,174.53,54.54
SO50920,2019-12-12,356,11571,7,2071.42,1,1117.86,165.71,51.79
SO50921,2019-12-12,335,21517,10,782.99,1,486.71,62.64,19.57
SO50922,2019-12-12,341,21037,8,782.99,1,486.71,62.64,19.57
SO50923,2019-12-12,333,15984,4,782.99,1,486.71,62.64,19.57
SO50924,2019-12-12,356,15732,9,2071.42,1,1117.86,165.71,51.79
SO50925,2019-12-12,356,15790,9,2071.42,1,1117.86,165.71,51.79
SO50926,2019-12-12,354,15799,9,2071.42,1,1117.86,165.71,51.79
SO50927,2019-12-12,370,24504,9,2443.35,1,1518.79,195.47,61.08
SO50928,2019-12-12,371,24592,9,2181.56,1,1320.68,174.53,54.54
SO50929,2019-12-12,389,25242,9,1000.44,1,605.65,80.04,25.01
SO50930,2019-12-13,381,17950,7,1000.44,1,605.65,80.04,25.01
SO50931,2019-12-13,379,16569,7,2181.56,1,1320.68,174.53,54.54
SO50932,2019-12-13,383,17885,7,1000.44,1,605.65,80.04,25.01
SO50933,2019-12-13,341,19922,7,782.99,1,486.71,62.64,19.57
SO50934,2019-12-13,352,13256,8,2071.42,1,1117.86,165.71,51.79
SO50935,2019-12-13,321,15980,1,782.99,1,486.71,62.64,19.57
SO50936,2019-12-13,370,24605,9,2443.35,1,1518.79,195.47,61.08
SO50937,2019-12-14,356,27508,4,2071.42,1,1117.86,165.71,51.79
SO50938,2019-12-14,379,17983,8,2181.56,1,1320.68,174.53,54.54
SO50939,2019-12-14,389,17897,7,1000.44,1,605.65,80.04,25.01
SO50940,2019-12-14,360,13408,10,2049.10,1,1105.81,163.93,51.23
SO50941,2019-12-14,337,19517,7,782.99,1,486.71,62.64,19.57
SO50942,2019-12-14,354,11429,7,2071.42,1,1117.86,165.71,51.79
SO50943,2019-12-14,358,15784,9,2049.10,1,1105.81,163.93,51.23
SO50944,2019-12-14,360,16169,9,2049.10,1,1105.81,163.93,51.23
SO50945,2019-12-14,371,24478,9,2181.56,1,1320.68,174.53,54.54
SO50946,2019-12-14,383,25243,9,1000.44,1,605.65,80.04,25.01
SO50947,2019-12-15,352,27527,4,2071.42,1,1117.86,165.71,51.79
SO50948,2019-12-15,370,19037,10,2443.35,1,1518.79,195.47,61.08
SO50949,2019-12-15,369,19070,10,2443.35,1,1518.79,195.47,61.08
SO50950,2019-12-15,354,11576,7,2071.42,1,1117.86,165.71,51.79
SO50951,2019-12-15,356,13557,10,2071.42,1,1117.86,165.71,51.79
SO50952,2019-12-15,337,15994,1,782.99,1,486.71,62.64,19.57
SO50953,2019-12-15,387,14464,4,1000.44,1,605.65,80.04,25.01
SO50954,2019-12-15,358,16161,9,2049.10,1,1105.81,163.93,51.23
SO50955,2019-12-16,354,27468,4,2071.42,1,1117.86,165.71,51.79
SO50956,2019-12-16,354,27554,4,2071.42,1,1117.86,165.71,51.79
SO50957,2019-12-16,383,17932,7,1000.44,1,605.65,80.04,25.01
SO50958,2019-12-16,375,16548,7,2181.56,1,1320.68,174.53,54.54
SO50959,2019-12-16,379,16560,7,2181.56,1,1320.68,174.53,54.54
SO50960,2019-12-16,375,17986,8,2181.56,1,1320.68,174.53,54.54
SO50961,2019-12-16,368,16580,7,2443.35,1,1518.79,195.47,61.08
SO50962,2019-12-16,377,16937,7,2181.56,1,1320.68,174.53,54.54
SO50963,2019-12-16,362,13404,10,2049.10,1,1105.81,163.93,51.23
SO50964,2019-12-16,356,12858,8,2071.42,1,1117.86,165.71,51.79
SO50965,2019-12-16,329,15952,1,782.99,1,486.71,62.64,19.57
SO50966,2019-12-16,321,15954,4,782.99,1,486.71,62.64,19.57
SO50967,2019-12-16,321,15965,4,782.99,1,486.71,62.64,19.57
SO50968,2019-12-16,329,15968,4,782.99,1,486.71,62.64,19.57
SO50969,2019-12-17,356,27460,4,2071.42,1,1117.86,165.71,51.79
SO50970,2019-12-17,362,27574,4,2049.10,1,1105.81,163.93,51.23
SO50971,2019-12-17,337,21545,10,782.99,1,486.71,62.64,19.57
SO50972,2019-12-17,381,25229,9,1000.44,1,605.65,80.04,25.01
SO50973,2019-12-17,341,27602,6,782.99,1,486.71,62.64,19.57
SO50974,2019-12-17,381,14470,4,1000.44,1,605.65,80.04,25.01
SO50975,2019-12-17,356,15788,9,2071.42,1,1117.86,165.71,51.79
SO50976,2019-12-17,360,15793,9,2049.10,1,1105.81,163.93,51.23
SO50977,2019-12-17,356,16157,9,2071.42,1,1117.86,165.71,51.79
SO50978,2019-12-17,369,24503,9,2443.35,1,1518.79,195.47,61.08
SO50979,2019-12-18,362,27459,4,2049.10,1,1105.81,163.93,51.23
SO50980,2019-12-18,354,27540,4,2071.42,1,1117.86,165.71,51.79
SO50981,2019-12-18,368,19031,10,2443.35,1,1518.79,195.47,61.08
SO50982,2019-12-18,370,19073,10,2443.35,1,1518.79,195.47,61.08
SO50983,2019-12-18,321,21516,10,782.99,1,486.71,62.64,19.57
SO50984,2019-12-18,337,19902,7,782.99,1,486.71,62.64,19.57
SO50985,2019-12-18,381,14481,1,1000.44,1,605.65,80.04,25.01
SO50986,2019-12-18,383,14485,4,1000.44,1,605.65,80.04,25.01
SO50987,2019-12-18,387,14495,4,1000.44,1,605.65,80.04,25.01
SO50988,2019-12-18,362,16164,9,2049.10,1,1105.81,163.93,51.23
SO50989,2019-12-18,371,24482,9,2181.56,1,1320.68,174.53,54.54
SO50990,2019-12-18,377,24505,9,2181.56,1,1320.68,174.53,54.54
SO50991,2019-12-18,377,24585,9,2181.56,1,1320.68,174.53,54.54
SO50992,2019-12-18,337,27471,9,782.99,1,486.71,62.64,19.57
SO50993,2019-12-18,339,27472,9,782.99,1,486.71,62.64,19.57
SO50994,2019-12-18,333,27485,9,782.99,1,486.71,62.64,19.57
SO50995,2019-12-19,360,27523,1,2049.10,1,1105.81,163.93,51.23
SO50996,2019-12-19,356,27544,4,2071.42,1,1117.86,165.71,51.79
SO50997,2019-12-19,369,17984,8,2443.35,1,1518.79,195.47,61.08
SO50998,2019-12-19,381,19316,8,1000.44,1,605.65,80.04,25.01
SO50999,2019-12-19,329,19504,7,782.99,1,486.71,62.64,19.57
SO51000,2019-12-19,343,27470,9,782.99,1,486.71,62.64,19.57
SO51001,2019-12-20,358,27467,4,2049.10,1,1105.81,163.93,51.23
SO51002,2019-12-20,379,17976,8,2181.56,1,1320.68,174.53,54.54
SO51003,2019-12-20,371,18005,8,2181.56,1,1320.68,174.53,54.54
SO51004,2019-12-20,369,13978,1,2443.35,1,1518.79,195.47,61.08
SO51005,2019-12-20,341,15990,4,782.99,1,486.71,62.64,19.57
SO51006,2019-12-20,389,14461,1,1000.44,1,605.65,80.04,25.01
SO51007,2019-12-20,387,25234,9,1000.44,1,605.65,80.04,25.01
SO51008,2019-12-20,356,15830,9,2071.42,1,1117.86,165.71,51.79
SO51009,2019-12-20,354,16029,9,2071.42,1,1117.86,165.71,51.79
SO51010,2019-12-21,358,27546,4,2049.10,1,1105.81,163.93,51.23
SO51011,2019-12-21,369,16551,7,2443.35,1,1518.79,195.47,61.08
SO51012,2019-12-21,354,12846,8,2071.42,1,1117.86,165.71,51.79
SO51013,2019-12-21,358,11577,7,2049.10,1,1105.81,163.93,51.23
SO51014,2019-12-21,352,11583,7,2071.42,1,1117.86,165.71,51.79
SO51015,2019-12-21,385,17891,7,1000.44,1,605.65,80.04,25.01
SO51016,2019-12-21,331,19899,7,782.99,1,486.71,62.64,19.57
SO51017,2019-12-21,329,15987,1,782.99,1,486.71,62.64,19.57
SO51018,2019-12-21,352,15751,9,2071.42,1,1117.86,165.71,51.79
SO51019,2019-12-21,362,15767,9,2049.10,1,1105.81,163.93,51.23
SO51020,2019-12-21,354,16159,9,2071.42,1,1117.86,165.71,51.79
SO51021,2019-12-22,369,16532,7,2443.35,1,1518.79,195.47,61.08
SO51022,2019-12-22,356,11483,7,2071.42,1,1117.86,165.71,51.79
SO51023,2019-12-22,360,13517,10,2049.10,1,1105.81,163.93,51.23
SO51024,2019-12-22,323,21029,8,782.99,1,486.71,62.64,19.57
SO51025,2019-12-22,381,25226,9,1000.44,1,605.65,80.04,25.01
SO51026,2019-12-22,389,25228,9,1000.44,1,605.65,80.04,25.01
SO51027,2019-12-22,358,15765,9,2049.10,1,1105.81,163.93,51.23
SO51028,2019-12-22,373,24587,9,2181.56,1,1320.68,174.53,54.54
SO51029,2019-12-22,377,24475,9,2181.56,1,1320.68,174.53,54.54
SO51030,2019-12-23,362,27524,1,2049.10,1,1105.81,163.93,51.23
